Model Name,Dataset,Quantization Batch Size,Original Top1 Accuracy,Quantized Top1 Accuracy,Original Top5 Accuracy,Quantized Top5 Accuracy,Bits,MLP_Alphabet_Scalar,CNN_Alphabet_Scalar,MLP_Percentile,CNN_Percentile,Stochastic Quantization,Regularizer,Lambda,Original Sparsity,Quantized Sparsity,Retain_rate,Fusion,Seed,Subset_Inds,Subset_Classes,Max_KL,Min_KL,Avg_KL,Median_KL,Classes Repeated,Fine-Tuned Top1 Accuracy,Fine-Tuned Top5 Accuracy,Quant+FT Top1 Accuracy,Quant+FT Top5 Accuracy,Original Top1 Accuracy (Pick Sub),Original Top5 Accuracy (Pick Sub),Quantized Top1 Accuracy (Pick Sub),Quantized Top5 Accuracy (Pick Sub),Fine-Tuned Top1 Accuracy (Pick Sub),Fine-Tuned Top5 Accuracy (Pick Sub),Quant+FT Top1 Accuracy (Pick Sub),Quant+FT Top5 Accuracy (Pick Sub),Fine-Tuned Sparsity,Quant+FT Sparsity
googlenet,CIFAR100,64,0.726,0.772,0.927,0.934,8,1.16,1.16,1,1,False,,0.1,0.0,0.1641,0.25,False,0,"[65, 99, 83, 26, 2, 51, 6, 33, 72, 86]","['rabbit', 'worm', 'sweet_pepper', 'crab', 'baby', 'mushroom', 'bee', 'forest', 'seal', 'telephone']",32.12566508134347,0.5397982916127482,7.37437766660368,4.375679936817827,False,0.893,0.986,0.901,0.982,0.937,0.997,0.911,0.995,0.918,0.997,0.908,0.996,0.0,0.162
googlenet,CIFAR100,64,0.82,0.86,0.953,0.971,8,1.16,1.16,1,1,False,,0.1,0.0,0.1655,0.25,False,0,"[17, 33, 63, 78, 49, 21, 99, 36, 79, 76]","['castle', 'forest', 'porcupine', 'snake', 'mountain', 'chimpanzee', 'worm', 'hamster', 'spider', 'skyscraper']",39.20225714262291,0.5708416097092899,13.293947860524014,8.100204436883415,False,0.91,0.984,0.91,0.983,0.937,0.995,0.92,0.997,0.919,0.995,0.913,0.989,0.0,0.164
googlenet,CIFAR100,64,0.762,0.793,0.913,0.936,8,1.16,1.16,1,1,False,,0.1,0.0,0.171,0.25,False,0,"[64, 97, 34, 66, 38, 42, 43, 80, 88, 63]","['possum', 'wolf', 'fox', 'raccoon', 'kangaroo', 'leopard', 'lion', 'squirrel', 'tiger', 'porcupine']",2.2877043224290823,0.1115033507263587,0.7734368790561139,0.7937711868279003,False,0.813,0.957,0.815,0.958,0.844,0.988,0.827,0.976,0.832,0.992,0.822,0.982,0.0,0.167
googlenet,CIFAR100,64,0.86,0.901,0.978,0.987,8,1.16,1.16,1,1,False,,0.1,0.0,0.1849,0.25,False,0,"[0, 39, 49, 52, 53, 20, 62, 58, 59, 94]","['apple', 'keyboard', 'mountain', 'oak_tree', 'orange', 'chair', 'poppy', 'pickup_truck', 'pine_tree', 'wardrobe']",192.25317582671377,0.8441400222921807,69.604010390871,66.87760926469888,False,0.931,0.995,0.929,0.994,0.954,1.0,0.945,1.0,0.936,1.0,0.931,1.0,0.0,0.1624
googlenet,CIFAR100,64,0.836,0.882,0.947,0.971,8,1.16,1.16,1,1,False,,0.1,0.0,0.1656,0.25,False,0,"[68, 39, 56, 30, 90, 0, 86, 21, 44, 16]","['road', 'keyboard', 'palm_tree', 'dolphin', 'train', 'apple', 'telephone', 'chimpanzee', 'lizard', 'can']",89.34421246877974,0.8324239001075115,26.58004108172827,16.977757729251,False,0.932,0.989,0.933,0.986,0.954,0.995,0.946,0.995,0.944,0.997,0.938,0.998,0.0,0.1653
googlenet,CIFAR100,64,0.707,0.786,0.923,0.934,8,1.16,1.16,1,1,False,,0.1,0.0,0.1635,0.25,False,0,"[23, 13, 93, 36, 26, 59, 38, 65, 46, 67]","['cloud', 'bus', 'turtle', 'hamster', 'crab', 'pine_tree', 'kangaroo', 'rabbit', 'man', 'ray']",32.65484142470041,0.1648703821934932,9.31684181648976,6.766216038648848,False,0.885,0.981,0.887,0.98,0.921,0.996,0.904,0.992,0.906,0.993,0.893,0.993,0.0,0.1627
googlenet,CIFAR100,64,0.704,0.746,0.887,0.909,8,1.16,1.16,1,1,False,,0.1,0.0,0.1636,0.25,False,0,"[64, 65, 66, 3, 4, 38, 15, 80, 19, 63]","['possum', 'rabbit', 'raccoon', 'bear', 'beaver', 'kangaroo', 'camel', 'squirrel', 'cattle', 'porcupine']",1.3385017935549222,0.10914609537842913,0.5781571656801886,0.43108420067905884,False,0.779,0.928,0.768,0.947,0.799,0.977,0.787,0.964,0.795,0.974,0.772,0.972,0.0,0.1615
googlenet,CIFAR100,64,0.845,0.916,0.971,0.983,8,1.16,1.16,1,1,False,,0.1,0.0,0.1789,0.25,False,0,"[0, 39, 72, 49, 52, 53, 20, 62, 58, 94]","['apple', 'keyboard', 'seal', 'mountain', 'oak_tree', 'orange', 'chair', 'poppy', 'pickup_truck', 'wardrobe']",192.25317582671377,0.8441400222921807,67.8594867880023,61.62524296133929,False,0.97,0.997,0.972,0.996,0.984,1.0,0.979,0.999,0.979,1.0,0.975,1.0,0.0,0.1652
googlenet,CIFAR100,64,0.75,0.795,0.951,0.957,8,1.16,1.16,1,1,False,,0.1,0.0,0.1634,0.25,False,0,"[26, 47, 62, 45, 5, 0, 65, 92, 33, 37]","['crab', 'maple_tree', 'poppy', 'lobster', 'bed', 'apple', 'rabbit', 'tulip', 'forest', 'house']",69.27313570306565,0.1009363961915224,14.400350407495342,8.679905162841866,False,0.892,0.986,0.89,0.987,0.912,0.998,0.893,0.996,0.909,0.997,0.892,0.995,0.0,0.1605
googlenet,CIFAR100,64,0.801,0.853,0.94,0.947,8,1.16,1.16,1,1,False,,0.1,0.0,0.1679,0.25,False,0,"[4, 49, 88, 41, 18, 62, 87, 99, 20, 72]","['beaver', 'mountain', 'tiger', 'lawn_mower', 'caterpillar', 'poppy', 'television', 'worm', 'chair', 'seal']",88.38643956958367,0.3670911791798615,21.266377402288576,17.767898288557838,False,0.913,0.985,0.92,0.983,0.944,0.999,0.936,1.0,0.933,0.996,0.926,0.993,0.0,0.1615
googlenet,CIFAR100,64,0.656,0.695,0.879,0.908,8,1.16,1.16,1,1,False,,0.1,0.0,0.1648,0.25,False,0,"[65, 67, 4, 72, 74, 29, 50, 55, 27, 93]","['rabbit', 'ray', 'beaver', 'seal', 'shrew', 'dinosaur', 'mouse', 'otter', 'crocodile', 'turtle']",3.130085078659681,0.07439723120836726,0.9496662330382847,0.7822089079456944,False,0.717,0.929,0.711,0.923,0.778,0.977,0.755,0.953,0.738,0.969,0.72,0.958,0.0,0.1659
googlenet,CIFAR100,64,0.86,0.898,0.978,0.985,8,1.16,1.16,1,1,False,,0.1,0.0,0.1807,0.25,False,0,"[0, 39, 49, 52, 53, 20, 62, 58, 59, 94]","['apple', 'keyboard', 'mountain', 'oak_tree', 'orange', 'chair', 'poppy', 'pickup_truck', 'pine_tree', 'wardrobe']",192.25317582671377,0.8441400222921807,69.604010390871,66.87760926469888,False,0.931,0.995,0.932,0.996,0.954,1.0,0.954,1.0,0.939,1.0,0.936,0.998,0.0,0.1636
googlenet,CIFAR100,64,0.779,0.874,0.954,0.977,8,1.16,1.16,1,1,False,,0.1,0.0,0.1713,0.25,False,0,"[18, 61, 6, 66, 13, 60, 52, 99, 51, 79]","['caterpillar', 'plate', 'bee', 'raccoon', 'bus', 'plain', 'oak_tree', 'worm', 'mushroom', 'spider']",120.57787110778416,0.18543983311989792,21.71634127926771,18.771344928244936,False,0.924,0.986,0.922,0.988,0.946,0.998,0.942,0.997,0.939,0.998,0.929,0.996,0.0,0.1637
googlenet,CIFAR100,64,0.782,0.853,0.939,0.964,8,1.16,1.16,1,1,False,,0.1,0.0,0.1663,0.25,False,0,"[81, 3, 15, 2, 51, 0, 61, 77, 39, 76]","['streetcar', 'bear', 'camel', 'baby', 'mushroom', 'apple', 'plate', 'snail', 'keyboard', 'skyscraper']",92.31170057295412,0.09185044820464691,26.156718378932762,17.027331249390564,False,0.93,0.993,0.939,0.988,0.96,0.997,0.95,0.999,0.944,0.997,0.944,0.996,0.0,0.1617
googlenet,CIFAR100,64,0.829,0.836,0.972,0.981,8,1.16,1.16,1,1,False,,0.1,0.0,0.176,0.25,False,0,"[0, 1, 70, 6, 83, 53, 54, 57, 92, 62]","['apple', 'aquarium_fish', 'rose', 'bee', 'sweet_pepper', 'orange', 'orchid', 'pear', 'tulip', 'poppy']",12.526491388636506,0.20390267380772173,3.7293041127812177,2.3664078582816055,False,0.85,0.971,0.845,0.975,0.872,0.994,0.853,0.995,0.86,0.989,0.85,0.987,0.0,0.1664
googlenet,CIFAR100,64,0.859,0.915,0.977,0.988,8,1.16,1.16,1,1,False,,0.1,0.0,0.1705,0.25,False,0,"[0, 39, 49, 52, 53, 20, 62, 58, 61, 94]","['apple', 'keyboard', 'mountain', 'oak_tree', 'orange', 'chair', 'poppy', 'pickup_truck', 'plate', 'wardrobe']",192.25317582671377,0.8441400222921807,73.38938089289127,68.0046691178954,False,0.968,0.998,0.977,0.997,0.985,1.0,0.981,0.999,0.98,0.999,0.982,0.999,0.0,0.165
googlenet,CIFAR100,64,0.826,0.863,0.957,0.96,8,1.16,1.16,1,1,False,,0.1,0.0,0.1653,0.25,False,0,"[75, 64, 70, 37, 5, 57, 0, 76, 56, 62]","['skunk', 'possum', 'rose', 'house', 'bed', 'pear', 'apple', 'skyscraper', 'palm_tree', 'poppy']",84.79022572082721,0.20390267380772173,21.69350420252004,14.781257300871545,False,0.934,0.99,0.937,0.991,0.951,0.996,0.94,0.995,0.946,0.996,0.938,0.996,0.0,0.159
googlenet,CIFAR100,64,0.78,0.853,0.946,0.96,8,1.16,1.16,1,1,False,,0.1,0.0,0.1668,0.25,False,0,"[90, 26, 78, 21, 36, 70, 39, 73, 99, 80]","['train', 'crab', 'snake', 'chimpanzee', 'hamster', 'rose', 'keyboard', 'shark', 'worm', 'squirrel']",53.628338314427225,0.10151320538101156,14.887027783309517,9.574360849535687,False,0.901,0.983,0.904,0.981,0.941,0.995,0.917,0.995,0.917,0.993,0.909,0.99,0.0,0.1619
googlenet,CIFAR100,64,0.656,0.69,0.879,0.915,8,1.16,1.16,1,1,False,,0.1,0.0,0.1646,0.25,False,0,"[65, 67, 4, 72, 74, 29, 50, 55, 27, 93]","['rabbit', 'ray', 'beaver', 'seal', 'shrew', 'dinosaur', 'mouse', 'otter', 'crocodile', 'turtle']",3.130085078659681,0.07439723120836726,0.9496662330382847,0.7822089079456944,False,0.725,0.94,0.704,0.933,0.778,0.977,0.736,0.966,0.752,0.977,0.71,0.949,0.0,0.1666
googlenet,CIFAR100,64,0.858,0.938,0.977,0.988,8,1.16,1.16,1,1,False,,0.1,0.0,0.1772,0.25,False,0,"[0, 39, 41, 49, 52, 53, 62, 58, 61, 94]","['apple', 'keyboard', 'lawn_mower', 'mountain', 'oak_tree', 'orange', 'poppy', 'pickup_truck', 'plate', 'wardrobe']",192.25317582671377,0.8441400222921807,69.91940905065148,57.78091080430897,False,0.967,0.997,0.963,0.997,0.989,1.0,0.981,0.998,0.976,1.0,0.969,1.0,0.0,0.1615
googlenet,CIFAR100,64,0.788,0.866,0.939,0.957,8,1.16,1.16,1,1,False,,0.1,0.0,0.1658,0.25,False,0,"[95, 48, 4, 1, 65, 54, 25, 61, 23, 66]","['whale', 'motorcycle', 'beaver', 'aquarium_fish', 'rabbit', 'orchid', 'couch', 'plate', 'cloud', 'raccoon']",104.41294013402482,0.1852336552704495,18.929079484552126,11.45622829274717,False,0.929,0.985,0.924,0.991,0.95,0.997,0.935,0.998,0.937,0.997,0.926,0.998,0.0,0.1611
googlenet,CIFAR100,64,0.754,0.809,0.919,0.948,8,1.16,1.16,1,1,False,,0.1,0.0,0.1643,0.25,False,0,"[67, 4, 22, 28, 36, 21, 80, 99, 69, 10]","['ray', 'beaver', 'clock', 'cup', 'hamster', 'chimpanzee', 'squirrel', 'worm', 'rocket', 'bowl']",27.590455892398538,0.40767933000976736,10.080457230115229,9.69686837322639,False,0.887,0.971,0.87,0.977,0.915,0.994,0.89,0.991,0.904,0.991,0.874,0.993,0.0,0.1602
googlenet,CIFAR100,64,0.788,0.807,0.916,0.936,8,1.16,1.16,1,1,False,,0.1,0.0,0.1729,0.25,False,0,"[5, 8, 40, 9, 16, 20, 84, 86, 87, 25]","['bed', 'bicycle', 'lamp', 'bottle', 'can', 'chair', 'table', 'telephone', 'television', 'couch']",6.329656189062424,0.20783414433733655,2.2565104136991874,2.0338495645473533,False,0.832,0.958,0.811,0.964,0.846,0.978,0.833,0.971,0.84,0.977,0.812,0.977,0.0,0.169
googlenet,CIFAR100,64,0.815,0.892,0.971,0.993,8,1.16,1.16,1,1,False,,0.1,0.0,0.1753,0.25,False,0,"[0, 35, 71, 39, 52, 53, 62, 58, 61, 94]","['apple', 'girl', 'sea', 'keyboard', 'oak_tree', 'orange', 'poppy', 'pickup_truck', 'plate', 'wardrobe']",192.25317582671377,0.8441400222921807,65.90124045479742,46.604676322486746,False,0.966,0.997,0.977,0.994,0.985,1.0,0.988,1.0,0.979,1.0,0.98,0.998,0.0,0.1658
googlenet,CIFAR100,64,0.734,0.819,0.915,0.942,8,1.16,1.16,1,1,False,,0.1,0.0,0.1645,0.25,False,0,"[25, 38, 96, 6, 84, 16, 81, 66, 72, 95]","['couch', 'kangaroo', 'willow_tree', 'bee', 'table', 'can', 'streetcar', 'raccoon', 'seal', 'whale']",33.290256544479846,0.3080019015535794,11.162385287507542,9.06944098160811,False,0.896,0.981,0.891,0.983,0.917,0.997,0.902,0.994,0.911,0.997,0.892,0.994,0.0,0.1631
googlenet,CIFAR100,64,0.75,0.808,0.936,0.946,8,1.16,1.16,1,1,False,,0.1,0.0,0.1659,0.25,False,0,"[46, 64, 99, 47, 93, 1, 60, 74, 5, 75]","['man', 'possum', 'worm', 'maple_tree', 'turtle', 'aquarium_fish', 'plain', 'shrew', 'bed', 'skunk']",32.17439473688597,0.2189612120062925,9.348375642990824,6.030114356942553,False,0.899,0.976,0.905,0.985,0.947,0.994,0.926,0.991,0.919,0.993,0.91,0.996,0.0,0.1619
googlenet,CIFAR100,64,0.829,0.845,0.963,0.981,8,1.16,1.16,1,1,False,,0.1,0.0,0.1722,0.25,False,0,"[37, 69, 12, 76, 13, 81, 17, 85, 89, 90]","['house', 'rocket', 'bridge', 'skyscraper', 'bus', 'streetcar', 'castle', 'tank', 'tractor', 'train']",7.993174372913189,0.15183595091077784,1.75020299108425,1.3615247750529165,False,0.876,0.986,0.853,0.986,0.869,0.994,0.868,0.993,0.883,0.993,0.854,0.993,0.0,0.1664
googlenet,CIFAR100,64,0.853,0.915,0.974,0.987,8,1.16,1.16,1,1,False,,0.1,0.0,0.1797,0.25,False,0,"[0, 71, 39, 49, 51, 52, 53, 58, 61, 94]","['apple', 'sea', 'keyboard', 'mountain', 'mushroom', 'oak_tree', 'orange', 'pickup_truck', 'plate', 'wardrobe']",192.25317582671377,0.5440176130360911,67.23355182300942,49.09750103727456,False,0.964,0.997,0.967,0.997,0.977,1.0,0.969,0.998,0.971,1.0,0.969,0.999,0.0,0.1633
googlenet,CIFAR100,64,0.777,0.853,0.932,0.962,8,1.16,1.16,1,1,False,,0.1,0.0,0.1695,0.25,False,0,"[84, 45, 40, 56, 27, 33, 21, 35, 48, 60]","['table', 'lobster', 'lamp', 'palm_tree', 'crocodile', 'forest', 'chimpanzee', 'girl', 'motorcycle', 'plain']",26.467328693546353,0.3989473628273762,8.828269611650343,6.406692063191297,False,0.903,0.98,0.898,0.987,0.935,0.992,0.926,0.993,0.929,0.993,0.904,0.995,0.0,0.164
googlenet,CIFAR100,64,0.735,0.794,0.941,0.953,8,1.16,1.16,1,1,False,,0.1,0.0,0.1647,0.25,False,0,"[32, 71, 10, 83, 96, 74, 8, 66, 60, 73]","['flatfish', 'sea', 'bowl', 'sweet_pepper', 'willow_tree', 'shrew', 'bicycle', 'raccoon', 'plain', 'shark']",53.33711955784173,0.3221116376620605,11.542880385328598,8.143543640406556,False,0.903,0.985,0.906,0.984,0.94,0.997,0.915,0.996,0.921,0.998,0.914,0.995,0.0,0.1699
googlenet,CIFAR100,64,0.729,0.759,0.914,0.937,8,1.16,1.16,1,1,False,,0.1,0.0,0.1713,0.25,False,0,"[64, 65, 34, 66, 36, 42, 74, 80, 50, 88]","['possum', 'rabbit', 'fox', 'raccoon', 'hamster', 'leopard', 'shrew', 'squirrel', 'mouse', 'tiger']",3.2822714314411447,0.1115033507263587,1.0167683646213823,0.6047083655821777,False,0.792,0.94,0.793,0.947,0.814,0.978,0.791,0.979,0.806,0.97,0.801,0.974,0.0,0.1656
googlenet,CIFAR100,64,0.842,0.913,0.972,0.988,8,1.16,1.16,1,1,False,,0.1,0.0,0.1859,0.25,False,0,"[0, 3, 39, 49, 52, 53, 20, 62, 58, 94]","['apple', 'bear', 'keyboard', 'mountain', 'oak_tree', 'orange', 'chair', 'poppy', 'pickup_truck', 'wardrobe']",192.25317582671377,0.8441400222921807,69.13050138512264,66.87760926469888,False,0.966,0.994,0.969,0.995,0.986,0.999,0.979,0.999,0.974,1.0,0.971,1.0,0.0,0.1659
googlenet,CIFAR100,64,0.803,0.873,0.955,0.973,8,1.16,1.16,1,1,False,,0.1,0.0,0.1717,0.25,False,0,"[9, 36, 97, 76, 11, 29, 65, 82, 47, 48]","['bottle', 'hamster', 'wolf', 'skyscraper', 'boy', 'dinosaur', 'rabbit', 'sunflower', 'maple_tree', 'motorcycle']",34.20759713624949,0.5561122740183033,10.66816092303189,8.473309284316493,False,0.936,0.99,0.933,0.991,0.962,1.0,0.952,0.998,0.946,0.996,0.937,0.995,0.0,0.1625
googlenet,CIFAR100,64,0.734,0.822,0.925,0.95,8,1.16,1.16,1,1,False,,0.1,0.0,0.1698,0.25,False,0,"[20, 1, 55, 38, 46, 85, 95, 70, 59, 72]","['chair', 'aquarium_fish', 'otter', 'kangaroo', 'man', 'tank', 'whale', 'rose', 'pine_tree', 'seal']",63.390176222249394,0.07439723120836726,16.048713241092194,8.672844525289314,False,0.899,0.987,0.902,0.986,0.91,0.999,0.894,0.996,0.909,0.998,0.907,0.996,0.0,0.1607
googlenet,CIFAR100,64,0.741,0.792,0.946,0.974,8,1.16,1.16,1,1,False,,0.1,0.0,0.1675,0.25,False,0,"[96, 33, 68, 27, 72, 75, 47, 55, 56, 59]","['willow_tree', 'forest', 'road', 'crocodile', 'seal', 'skunk', 'maple_tree', 'otter', 'palm_tree', 'pine_tree']",7.107001226641158,0.07439723120836726,1.9507734809110828,1.6665523585980744,False,0.804,0.981,0.801,0.988,0.854,0.997,0.842,0.995,0.811,0.994,0.805,0.995,0.0,0.1714
googlenet,CIFAR100,64,0.866,0.925,0.973,0.985,8,1.16,1.16,1,1,False,,0.1,0.0,0.1812,0.25,False,0,"[0, 39, 49, 52, 53, 20, 62, 58, 28, 94]","['apple', 'keyboard', 'mountain', 'oak_tree', 'orange', 'chair', 'poppy', 'pickup_truck', 'cup', 'wardrobe']",192.25317582671377,0.8441400222921807,67.35152737279088,62.94928448912551,False,0.963,0.993,0.964,0.995,0.977,0.999,0.979,0.998,0.974,0.998,0.967,0.998,0.0,0.1662
googlenet,CIFAR100,64,0.807,0.866,0.956,0.975,8,1.16,1.16,1,1,False,,0.1,0.0,0.1742,0.25,False,0,"[97, 83, 47, 17, 30, 93, 82, 58, 39, 29]","['wolf', 'sweet_pepper', 'maple_tree', 'castle', 'dolphin', 'turtle', 'sunflower', 'pickup_truck', 'keyboard', 'dinosaur']",86.35991859173207,0.9411925387349039,24.133110277709335,17.144177983321647,False,0.939,0.995,0.937,0.998,0.96,1.0,0.956,0.998,0.949,1.0,0.94,1.0,0.0,0.1669
googlenet,CIFAR100,64,0.826,0.882,0.959,0.977,8,1.16,1.16,1,1,False,,0.1,0.0,0.175,0.25,False,0,"[48, 59, 0, 62, 81, 40, 7, 60, 91, 92]","['motorcycle', 'pine_tree', 'apple', 'poppy', 'streetcar', 'lamp', 'beetle', 'plain', 'trout', 'tulip']",96.99952411111335,0.26660887078266954,22.526343354069127,14.579410717508967,False,0.935,0.987,0.944,0.987,0.951,0.996,0.939,0.996,0.948,0.997,0.948,0.995,0.0,0.1627
